difficulty_rank,rank_within_missing_count,state_mask,state,missing_digits,missing_count,contains_digit_9,completion_probability_within_1,completion_probability_within_2,completion_probability_within_3,completion_probability_within_5,completion_probability_within_10,expected_remaining_draws,variance_remaining_draws,standard_deviation_remaining_draws,quantile_50_draws,quantile_90_draws,quantile_95_draws,quantile_99_draws
537,26,493,"{0,2,3,5,6,7,8}",0 2 3 5 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
538,27,501,"{0,2,4,5,6,7,8}",0 2 4 5 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
539,28,505,"{0,3,4,5,6,7,8}",0 3 4 5 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
540,29,254,"{1,2,3,4,5,6,7}",1 2 3 4 5 6 7,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
541,30,382,"{1,2,3,4,5,6,8}",1 2 3 4 5 6 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
542,31,446,"{1,2,3,4,5,7,8}",1 2 3 4 5 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
543,32,478,"{1,2,3,4,6,7,8}",1 2 3 4 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
544,33,494,"{1,2,3,5,6,7,8}",1 2 3 5 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
545,34,502,"{1,2,4,5,6,7,8}",1 2 4 5 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
546,35,506,"{1,3,4,5,6,7,8}",1 3 4 5 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
547,36,508,"{2,3,4,5,6,7,8}",2 3 4 5 6 7 8,7,no,0.025458444495594576,0.43643165065260908,0.78767471982240234,0.97721288660444683,0.9999251425535669,2.8546142701319841,1.1148163043076895,1.0558486180829567,3,4,5,6
548,127,519,"{0,1,2,9}",0 1 2 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
549,128,523,"{0,1,3,9}",0 1 3 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
550,129,531,"{0,1,4,9}",0 1 4 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
551,130,547,"{0,1,5,9}",0 1 5 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
552,131,579,"{0,1,6,9}",0 1 6 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
553,132,643,"{0,1,7,9}",0 1 7 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
554,133,771,"{0,1,8,9}",0 1 8 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
555,134,525,"{0,2,3,9}",0 2 3 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
556,135,533,"{0,2,4,9}",0 2 4 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
557,136,549,"{0,2,5,9}",0 2 5 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
558,137,581,"{0,2,6,9}",0 2 6 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
559,138,645,"{0,2,7,9}",0 2 7 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
560,139,773,"{0,2,8,9}",0 2 8 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
561,140,537,"{0,3,4,9}",0 3 4 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
562,141,553,"{0,3,5,9}",0 3 5 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
563,142,585,"{0,3,6,9}",0 3 6 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
564,143,649,"{0,3,7,9}",0 3 7 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
565,144,777,"{0,3,8,9}",0 3 8 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
566,145,561,"{0,4,5,9}",0 4 5 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
567,146,593,"{0,4,6,9}",0 4 6 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
568,147,657,"{0,4,7,9}",0 4 7 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
569,148,785,"{0,4,8,9}",0 4 8 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
570,149,609,"{0,5,6,9}",0 5 6 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
571,150,673,"{0,5,7,9}",0 5 7 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
572,151,801,"{0,5,8,9}",0 5 8 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
573,152,705,"{0,6,7,9}",0 6 7 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
574,153,833,"{0,6,8,9}",0 6 8 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
575,154,897,"{0,7,8,9}",0 7 8 9,4,yes,0.1155087725238108,0.49507461668670216,0.75468342191204596,0.94160202845997454,0.99757006470405352,2.8747298294379746,2.3095977926575273,1.5197360930956161,3,5,6,8
576,155,526,"{1,2,3,9}",1 2 3 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
577,156,534,"{1,2,4,9}",1 2 4 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
578,157,550,"{1,2,5,9}",1 2 5 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
579,158,582,"{1,2,6,9}",1 2 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
580,159,646,"{1,2,7,9}",1 2 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
581,160,774,"{1,2,8,9}",1 2 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
582,161,538,"{1,3,4,9}",1 3 4 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
583,162,554,"{1,3,5,9}",1 3 5 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
584,163,586,"{1,3,6,9}",1 3 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
585,164,650,"{1,3,7,9}",1 3 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
586,165,778,"{1,3,8,9}",1 3 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
587,166,562,"{1,4,5,9}",1 4 5 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
588,167,594,"{1,4,6,9}",1 4 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
589,168,658,"{1,4,7,9}",1 4 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
590,169,786,"{1,4,8,9}",1 4 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
591,170,610,"{1,5,6,9}",1 5 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
592,171,674,"{1,5,7,9}",1 5 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
593,172,802,"{1,5,8,9}",1 5 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
594,173,706,"{1,6,7,9}",1 6 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
595,174,834,"{1,6,8,9}",1 6 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
596,175,898,"{1,7,8,9}",1 7 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
597,176,540,"{2,3,4,9}",2 3 4 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
598,177,556,"{2,3,5,9}",2 3 5 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
599,178,588,"{2,3,6,9}",2 3 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
600,179,652,"{2,3,7,9}",2 3 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
601,180,780,"{2,3,8,9}",2 3 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
602,181,564,"{2,4,5,9}",2 4 5 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
603,182,596,"{2,4,6,9}",2 4 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
604,183,660,"{2,4,7,9}",2 4 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
605,184,788,"{2,4,8,9}",2 4 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
606,185,612,"{2,5,6,9}",2 5 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
607,186,676,"{2,5,7,9}",2 5 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
608,187,804,"{2,5,8,9}",2 5 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
609,188,708,"{2,6,7,9}",2 6 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
610,189,836,"{2,6,8,9}",2 6 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
611,190,900,"{2,7,8,9}",2 7 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
612,191,568,"{3,4,5,9}",3 4 5 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
613,192,600,"{3,4,6,9}",3 4 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
614,193,664,"{3,4,7,9}",3 4 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
615,194,792,"{3,4,8,9}",3 4 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
616,195,616,"{3,5,6,9}",3 5 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
617,196,680,"{3,5,7,9}",3 5 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
618,197,808,"{3,5,8,9}",3 5 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
619,198,712,"{3,6,7,9}",3 6 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
620,199,840,"{3,6,8,9}",3 6 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
621,200,904,"{3,7,8,9}",3 7 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
622,201,624,"{4,5,6,9}",4 5 6 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
623,202,688,"{4,5,7,9}",4 5 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
624,203,816,"{4,5,8,9}",4 5 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
625,204,720,"{4,6,7,9}",4 6 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
626,205,848,"{4,6,8,9}",4 6 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
627,206,912,"{4,7,8,9}",4 7 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
628,207,736,"{5,6,7,9}",5 6 7 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
629,208,864,"{5,6,8,9}",5 6 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
630,209,928,"{5,7,8,9}",5 7 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
631,210,960,"{6,7,8,9}",6 7 8 9,4,yes,0.10961868579927198,0.49126584548027741,0.75359763910900834,0.94154964233779248,0.99757005095710638,2.8858290279731764,2.2929690897147825,1.5142552921204477,3,5,6,8
632,1,255,"{0,1,2,3,4,5,6,7}",0 1 2 3 4 5 6 7,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
633,2,383,"{0,1,2,3,4,5,6,8}",0 1 2 3 4 5 6 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
634,3,447,"{0,1,2,3,4,5,7,8}",0 1 2 3 4 5 7 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
635,4,479,"{0,1,2,3,4,6,7,8}",0 1 2 3 4 6 7 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
636,5,495,"{0,1,2,3,5,6,7,8}",0 1 2 3 5 6 7 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
637,6,503,"{0,1,2,4,5,6,7,8}",0 1 2 4 5 6 7 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
638,7,507,"{0,1,3,4,5,6,7,8}",0 1 3 4 5 6 7 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
639,8,509,"{0,2,3,4,5,6,7,8}",0 2 3 4 5 6 7 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
640,9,510,"{1,2,3,4,5,6,7,8}",1 2 3 4 5 6 7 8,8,no,0.01055034636754475,0.38045537006937008,0.75985376268090365,0.97397737996940159,0.99991444873104329,2.9679546354911395,1.1199449220446542,1.0582745022179521,3,4,5,6
641,127,527,"{0,1,2,3,9}",0 1 2 3 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
642,128,535,"{0,1,2,4,9}",0 1 2 4 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
643,129,551,"{0,1,2,5,9}",0 1 2 5 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
644,130,583,"{0,1,2,6,9}",0 1 2 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
645,131,647,"{0,1,2,7,9}",0 1 2 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
646,132,775,"{0,1,2,8,9}",0 1 2 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
647,133,539,"{0,1,3,4,9}",0 1 3 4 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
648,134,555,"{0,1,3,5,9}",0 1 3 5 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
649,135,587,"{0,1,3,6,9}",0 1 3 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
650,136,651,"{0,1,3,7,9}",0 1 3 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
651,137,779,"{0,1,3,8,9}",0 1 3 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
652,138,563,"{0,1,4,5,9}",0 1 4 5 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
653,139,595,"{0,1,4,6,9}",0 1 4 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
654,140,659,"{0,1,4,7,9}",0 1 4 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
655,141,787,"{0,1,4,8,9}",0 1 4 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
656,142,611,"{0,1,5,6,9}",0 1 5 6 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
657,143,675,"{0,1,5,7,9}",0 1 5 7 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
658,144,803,"{0,1,5,8,9}",0 1 5 8 9,5,yes,0.065024359450082295,0.43613216310520675,0.72825800433044752,0.93845103022411969,0.99755938173083381,3.0246942603168763,2.1967914963786868,1.4821577164319211,3,5,6,8
